sigma_u,tau_true,tau_oracle_mean,tau_naive_mean,tau_cal_mean,tau_placebo_mean,tau_oracle_q025,tau_oracle_q975,tau_naive_q025,tau_naive_q975,tau_cal_q025,tau_cal_q975,beta_true,beta_oracle_mean,beta_naive_mean,beta_cal_mean
0.0,1.0,0.9736793624205415,0.9736793624205415,0.9736793624205415,-0.0031502627022822055,0.9736793624205418,0.9736793624205418,0.9736793624205418,0.9736793624205418,0.9736793624205418,0.9736793624205418,1.0,1.0154460156878045,1.0154460156878045,1.0154460156878062
0.2,1.0,0.9736793624205415,1.0095631344597595,1.0095631344597595,0.03298972864583757,0.9736793624205418,0.9736793624205418,0.9998955814365276,1.019842168429713,0.9998955814365268,1.0198421684297128,1.0,1.0154460156878045,0.9685234288143086,1.0104551119668632
0.5,1.0,0.9736793624205415,1.1756718279926053,1.1756718279926057,0.19836510080009562,0.9736793624205418,0.9736793624205418,1.1544247306090902,1.1967422364617237,1.1544247306090905,1.1967422364617246,1.0,1.0154460156878045,0.7743791995941026,0.9775394965002249
1.0,1.0,0.9736793624205415,1.445082544864659,1.445082544864659,0.4635146325357823,0.9736793624205418,0.9736793624205418,1.4230368384283634,1.469579791890315,1.4230368384283627,1.4695797918903155,1.0,1.0154460156878045,0.4495263003667137,0.9187107474405903
2.0,1.0,0.9736793624205415,1.6792297658657367,1.6792297658657362,0.6958946491992395,0.9736793624205418,0.9736793624205418,1.6555697396097167,1.6997151317706687,1.655569739609717,1.6997151317706696,1.0,1.0154460156878045,0.1706911334726173,0.8754257381247996
